HostID,VerificationMediumID
8083183,HV_015
8083183,HV_006
8083183,HV_001
8110932,HV_008
8110932,HV_009
8110932,HV_015
8110932,HV_006
8110932,HV_001
8115582,HV_016
8115582,HV_008
8115582,HV_009
8115582,HV_015
8115582,HV_006
8115582,HV_001
8117374,HV_016
8117374,HV_017
8117374,HV_008
8117374,HV_015
8117374,HV_006
8117374,HV_001
8117658,HV_015
8117658,HV_006
8117658,HV_001
8118817,HV_008
8118817,HV_015
8118817,HV_006
8118817,HV_001
8136493,HV_016
8136493,HV_008
8136493,HV_015
8136493,HV_006
8136493,HV_001
8141738,HV_008
8141738,HV_015
8141738,HV_006
8141738,HV_001
8154571,HV_007
8154571,HV_015
8154571,HV_006
8154571,HV_001
8200345,HV_016
8200345,HV_017
8200345,HV_008
8200345,HV_015
8200345,HV_006
8200345,HV_001
8201710,HV_016
8201710,HV_007
8201710,HV_015
8201710,HV_006
8201710,HV_001
8204725,HV_016
8204725,HV_008
8204725,HV_015
8204725,HV_006
8204725,HV_001
8206519,HV_017
8206519,HV_015
8206519,HV_006
8206519,HV_001
8242272,HV_008
8242272,HV_015
8242272,HV_006
8242272,HV_001
8243075,HV_007
8243075,HV_015
8243075,HV_006
8243075,HV_001
8245715,HV_008
8245715,HV_015
8245715,HV_006
8245715,HV_001
8246601,HV_016
8246601,HV_008
8246601,HV_015
8246601,HV_006
8246601,HV_001
8263503,HV_016
8263503,HV_007
8263503,HV_015
8263503,HV_006
8263503,HV_001
8266794,HV_008
8266794,HV_009
8266794,HV_015
8266794,HV_006
8266794,HV_001
8284327,HV_008
8284327,HV_015
8284327,HV_006
8284327,HV_001
8303342,HV_008
8303342,HV_009
8303342,HV_015
8303342,HV_006
8303342,HV_001
8306329,HV_016
8306329,HV_008
8306329,HV_009
8306329,HV_015
8306329,HV_006
8306329,HV_001
8312164,HV_007
8312164,HV_009
8312164,HV_015
8312164,HV_006
8312164,HV_001
8315334,HV_016
8315334,HV_017
8315334,HV_008
8315334,HV_015
8315334,HV_006
8315334,HV_001
8350163,HV_015
8350163,HV_006
8350163,HV_001
8373933,HV_017
8373933,HV_008
8373933,HV_015
8373933,HV_006
8373933,HV_001
8403307,HV_016
8403307,HV_007
8403307,HV_008
8403307,HV_015
8403307,HV_006
8403307,HV_001
8414513,HV_008
8414513,HV_009
8414513,HV_015
8414513,HV_006
8414513,HV_001
8422684,HV_017
8422684,HV_007
8422684,HV_009
8422684,HV_015
8422684,HV_006
8422684,HV_001
8462864,HV_006
8462864,HV_002
8481644,HV_007
8481644,HV_015
8481644,HV_006
8481644,HV_001
8501598,HV_016
8501598,HV_008
8501598,HV_015
8501598,HV_006
8501598,HV_001
8522646,HV_008
8522646,HV_015
8522646,HV_006
8522646,HV_001
8523373,HV_016
8523373,HV_008
8523373,HV_015
8523373,HV_006
8523373,HV_001
8527472,HV_016
8527472,HV_008
8527472,HV_015
8527472,HV_006
8527472,HV_001
8534462,HV_016
8534462,HV_008
8534462,HV_015
8534462,HV_006
8534462,HV_001
8537839,HV_008
8537839,HV_015
8537839,HV_006
8537839,HV_001
8539521,HV_008
8539521,HV_015
8539521,HV_006
8539521,HV_001
8540901,HV_008
8540901,HV_009
8540901,HV_015
8540901,HV_006
8540901,HV_001
8554626,HV_016
8554626,HV_007
8554626,HV_015
8554626,HV_006
8554626,HV_001
8556853,HV_016
8556853,HV_007
8556853,HV_009
8556853,HV_015
8556853,HV_006
8556853,HV_001
8570233,HV_016
8570233,HV_007
8570233,HV_015
8570233,HV_006
8570233,HV_001
8575503,HV_016
8575503,HV_015
8575503,HV_006
8575503,HV_001
8594245,HV_016
8594245,HV_007
8594245,HV_015
8594245,HV_006
8594245,HV_001
8604548,HV_016
8604548,HV_008
8604548,HV_009
8604548,HV_015
8604548,HV_006
8604548,HV_001
8607308,HV_008
8607308,HV_015
8607308,HV_006
8607308,HV_001
8608392,HV_016
8608392,HV_007
8608392,HV_015
8608392,HV_006
8608392,HV_001
8612866,HV_016
8612866,HV_008
8612866,HV_015
8612866,HV_006
8612866,HV_001
8614915,HV_008
8614915,HV_009
8614915,HV_015
8614915,HV_006
8614915,HV_001
8616799,HV_016
8616799,HV_008
8616799,HV_009
8616799,HV_015
8616799,HV_006
8616799,HV_001
8619798,HV_016
8619798,HV_007
8619798,HV_015
8619798,HV_001
8635747,HV_016
8635747,HV_008
8635747,HV_015
8635747,HV_006
8635747,HV_001
8637044,HV_016
8637044,HV_008
8637044,HV_015
8637044,HV_006
8637044,HV_001
8642533,HV_008
8642533,HV_015
8642533,HV_006
8642533,HV_001
8663396,HV_007
8663396,HV_015
8663396,HV_006
8663396,HV_001
8688905,HV_016
8688905,HV_017
8688905,HV_008
8688905,HV_009
8688905,HV_015
8688905,HV_006
8688905,HV_001
8736485,HV_016
8736485,HV_008
8736485,HV_015
8736485,HV_006
8736485,HV_001
8739320,HV_016
8739320,HV_007
8739320,HV_015
8739320,HV_006
8739320,HV_001
8758451,HV_008
8758451,HV_015
8758451,HV_006
8758451,HV_001
8758664,HV_008
8758664,HV_015
8758664,HV_006
8758664,HV_001
8759150,HV_016
8759150,HV_007
8759150,HV_015
8759150,HV_006
8759150,HV_001
8784863,HV_016
8784863,HV_008
8784863,HV_009
8784863,HV_015
8784863,HV_001
8786233,HV_016
8786233,HV_007
8786233,HV_015
8786233,HV_006
8786233,HV_001
8798441,HV_008
8798441,HV_015
8798441,HV_006
8798441,HV_001
8815032,HV_016
8815032,HV_008
8815032,HV_015
8815032,HV_006
8815032,HV_001
8838512,HV_016
8838512,HV_008
8838512,HV_015
8838512,HV_006
8838512,HV_001
8849839,HV_016
8849839,HV_017
8849839,HV_008
8849839,HV_009
8849839,HV_015
8849839,HV_006
8849839,HV_001
8873662,HV_016
8873662,HV_008
8873662,HV_009
8873662,HV_015
8873662,HV_006
8873662,HV_001
8880117,HV_016
8880117,HV_017
8880117,HV_008
8880117,HV_015
8880117,HV_006
8880117,HV_001
8899401,HV_016
8899401,HV_007
8899401,HV_015
8899401,HV_006
8899401,HV_001
8904778,HV_008
8904778,HV_009
8904778,HV_015
8904778,HV_006
8904778,HV_001
8904803,HV_016
8904803,HV_017
8904803,HV_007
8904803,HV_015
8904803,HV_006
8904803,HV_001
8905591,HV_008
8905591,HV_009
8905591,HV_015
8905591,HV_006
8905591,HV_001
8916363,HV_015
8916363,HV_006
8916363,HV_001
8920586,HV_016
8920586,HV_007
8920586,HV_015
8920586,HV_006
8920586,HV_001
8932486,HV_008
8932486,HV_015
8932486,HV_006
8932486,HV_001
8939715,HV_017
8939715,HV_008
8939715,HV_015
8939715,HV_006
8939715,HV_001
8956137,HV_008
8956137,HV_015
8956137,HV_006
8956137,HV_001
8977034,HV_007
8977034,HV_009
8977034,HV_015
8977034,HV_006
8977034,HV_001
8986560,HV_015
8986560,HV_006
8986560,HV_001
8993600,HV_008
8993600,HV_015
8993600,HV_006
8993600,HV_001
9016477,HV_015
9016477,HV_006
9016477,HV_001
9029689,HV_017
9029689,HV_007
9029689,HV_015
9029689,HV_006
9029689,HV_001
9031463,HV_016
9031463,HV_008
9031463,HV_015
9031463,HV_006
9031463,HV_001
9046761,HV_015
9046761,HV_006
9046761,HV_001
9058822,HV_016
9058822,HV_007
9058822,HV_009
9058822,HV_015
9058822,HV_006
9058822,HV_001
9059113,HV_008
9059113,HV_015
9059113,HV_006
9059113,HV_001
9060841,HV_015
9060841,HV_006
9060841,HV_001
9077850,HV_017
9077850,HV_008
9077850,HV_009
9077850,HV_015
9077850,HV_006
9077850,HV_001
9091378,HV_015
9091378,HV_006
9091378,HV_001
9126744,HV_017
9126744,HV_008
9126744,HV_015
9126744,HV_006
9126744,HV_001
9148911,HV_007
9148911,HV_008
9148911,HV_009
9148911,HV_015
9148911,HV_006
9148911,HV_001
9176068,HV_017
9176068,HV_008
9176068,HV_015
9176068,HV_006
9176068,HV_001
9195336,HV_016
9195336,HV_008
9195336,HV_015
9195336,HV_006
9195336,HV_001
9207095,HV_017
9207095,HV_008
9207095,HV_015
9207095,HV_006
9207095,HV_001
9232171,HV_008
9232171,HV_015
9232171,HV_006
9232171,HV_001
9233051,HV_008
9233051,HV_009
9233051,HV_015
9233051,HV_006
9233051,HV_001
9263662,HV_016
9263662,HV_007
9263662,HV_015
9263662,HV_006
9263662,HV_001
9271799,HV_016
9271799,HV_007
9271799,HV_015
9271799,HV_006
9271799,HV_001
9281127,HV_016
9281127,HV_007
9281127,HV_008
9281127,HV_015
9281127,HV_006
9281127,HV_001
9318707,HV_016
9318707,HV_007
9318707,HV_015
9318707,HV_006
9318707,HV_001
9320574,HV_016
9320574,HV_007
9320574,HV_015
9320574,HV_006
9320574,HV_001
9330646,HV_015
9330646,HV_006
9330646,HV_001
9337200,HV_016
9337200,HV_008
9337200,HV_015
9337200,HV_006
9337200,HV_001
9354671,HV_016
9354671,HV_008
9354671,HV_009
9354671,HV_015
9354671,HV_006
9354671,HV_001
9361239,HV_016
9361239,HV_008
9361239,HV_015
9361239,HV_006
9361239,HV_001
9365736,HV_007
9365736,HV_015
9365736,HV_006
9365736,HV_001
9423731,HV_007
9423731,HV_015
9423731,HV_006
9423731,HV_001
9435135,HV_016
9435135,HV_008
9435135,HV_015
9435135,HV_006
9435135,HV_001
9435688,HV_008
9435688,HV_009
9435688,HV_015
9435688,HV_006
9435688,HV_001
9444970,HV_007
9444970,HV_015
9444970,HV_006
9444970,HV_001
9447483,HV_016
9447483,HV_007
9447483,HV_015
9447483,HV_006
9447483,HV_001
9450725,HV_008
9450725,HV_015
9450725,HV_006
9450725,HV_001
9453180,HV_016
9453180,HV_007
9453180,HV_015
9453180,HV_006
9453180,HV_001
9455871,HV_016
9455871,HV_007
9455871,HV_009
9455871,HV_015
9455871,HV_006
9455871,HV_001
9465817,HV_016
9465817,HV_007
9465817,HV_009
9465817,HV_015
9465817,HV_006
9465817,HV_001
9469827,HV_017
9469827,HV_008
9469827,HV_015
9469827,HV_006
9469827,HV_001
9484575,HV_016
9484575,HV_007
9484575,HV_015
9484575,HV_006
9484575,HV_001
9484588,HV_016
9484588,HV_008
9484588,HV_015
9484588,HV_006
9484588,HV_001
9499722,HV_016
9499722,HV_008
9499722,HV_015
9499722,HV_006
9499722,HV_001
9508208,HV_007
9508208,HV_009
9508208,HV_015
9508208,HV_006
9508208,HV_001
9510212,HV_007
9510212,HV_015
9510212,HV_006
9510212,HV_001
9519939,HV_007
9519939,HV_015
9519939,HV_006
9519939,HV_001
9520139,HV_017
9520139,HV_008
9520139,HV_009
9520139,HV_015
9520139,HV_006
9520139,HV_001
9523916,HV_016
9523916,HV_017
9523916,HV_008
9523916,HV_009
9523916,HV_006
9523916,HV_001
9533123,HV_007
9533123,HV_009
9533123,HV_015
9533123,HV_006
9533123,HV_001
9545321,HV_007
9545321,HV_015
9545321,HV_006
9545321,HV_001
9555890,HV_007
9555890,HV_015
9555890,HV_006
9555890,HV_001
9555983,HV_017
9555983,HV_008
9555983,HV_015
9555983,HV_006
9555983,HV_001
9560339,HV_008
9560339,HV_015
9560339,HV_006
9560339,HV_001
9565783,HV_017
9565783,HV_007
9565783,HV_015
9565783,HV_006
9565783,HV_001
9577961,HV_016
9577961,HV_008
9577961,HV_015
9577961,HV_006
9577961,HV_001
9582031,HV_016
9582031,HV_008
9582031,HV_015
9582031,HV_006
9582031,HV_001
9600245,HV_016
9600245,HV_002
9614304,HV_007
9614304,HV_015
9614304,HV_006
9614304,HV_001
9671018,HV_016
9671018,HV_008
9671018,HV_015
9671018,HV_006
9671018,HV_001
9671138,HV_016
9671138,HV_008
9671138,HV_015
9671138,HV_006
9671138,HV_001
9690840,HV_007
9690840,HV_015
9690840,HV_006
9690840,HV_001
9691769,HV_016
9691769,HV_007
9691769,HV_015
9691769,HV_006
9691769,HV_001
9730643,HV_008
9730643,HV_015
9730643,HV_006
9730643,HV_001
9742904,HV_016
9742904,HV_008
9742904,HV_015
9742904,HV_006
9742904,HV_001
9759010,HV_015
9759010,HV_006
9759010,HV_001
9763076,HV_007
9763076,HV_015
9763076,HV_006
9763076,HV_001
9783390,HV_017
9783390,HV_008
9783390,HV_015
9783390,HV_001
9791687,HV_016
9791687,HV_008
9791687,HV_009
9791687,HV_015
9791687,HV_006
9791687,HV_001
9792669,HV_016
9792669,HV_008
9792669,HV_015
9792669,HV_006
9792669,HV_001
9813203,HV_006
9813203,HV_001
9817041,HV_016
9817041,HV_008
9817041,HV_015
9817041,HV_006
9817041,HV_001
9835237,HV_015
9835237,HV_006
9835237,HV_001
9838821,HV_016
9838821,HV_017
9838821,HV_007
9838821,HV_015
9838821,HV_006
9838821,HV_001
9840816,HV_017
9840816,HV_008
9840816,HV_015
9840816,HV_006
9840816,HV_001
9843873,HV_015
9843873,HV_006
9843873,HV_001
9851441,HV_016
9851441,HV_007
9851441,HV_015
9851441,HV_006
9851441,HV_001
9858405,HV_007
9858405,HV_015
9858405,HV_006
9858405,HV_001
9890727,HV_008
9890727,HV_015
9890727,HV_006
9890727,HV_001
9893268,HV_016
9893268,HV_015
9893268,HV_001
9893440,HV_016
9893440,HV_008
9893440,HV_015
9893440,HV_006
9893440,HV_001
9929496,HV_016
9929496,HV_008
9929496,HV_015
9929496,HV_006
9929496,HV_001
9931335,HV_007
9931335,HV_015
9931335,HV_006
9931335,HV_001
9951683,HV_016
9951683,HV_008
9951683,HV_009
9951683,HV_015
9951683,HV_006
9951683,HV_001
9975709,HV_008
9975709,HV_015
9975709,HV_006
9975709,HV_001
9995182,HV_016
9995182,HV_007
9995182,HV_015
9995182,HV_006
9995182,HV_001
10014839,HV_015
10014839,HV_006
10014839,HV_001
10043337,HV_016
10043337,HV_015
10043337,HV_006
10043337,HV_001
10058153,HV_008
10058153,HV_015
10058153,HV_006
10058153,HV_001
10061445,HV_008
10061445,HV_015
10061445,HV_006
10061445,HV_001
10100985,HV_016
10100985,HV_007
10100985,HV_006
10100985,HV_002
10104021,HV_017
10104021,HV_007
10104021,HV_008
10104021,HV_015
10104021,HV_006
10104021,HV_001
10112910,HV_007
10112910,HV_015
10112910,HV_006
10112910,HV_001
10136334,HV_008
10136334,HV_015
10136334,HV_006
10136334,HV_001
10170629,HV_016
10170629,HV_007
10170629,HV_015
10170629,HV_006
10170629,HV_001
10175895,HV_008
10175895,HV_015
10175895,HV_006
10175895,HV_001
10194168,HV_016
10194168,HV_017
10194168,HV_008
10194168,HV_015
10194168,HV_006
10194168,HV_001
10199216,HV_008
10199216,HV_015
10199216,HV_006
10199216,HV_001
10219841,HV_015
10219841,HV_006
10219841,HV_001
10220435,HV_017
10220435,HV_008
10220435,HV_015
10220435,HV_006
10220435,HV_001
10235544,HV_016
10235544,HV_008
10235544,HV_015
10235544,HV_006
10235544,HV_001
10260570,HV_016
10260570,HV_017
10260570,HV_007
10260570,HV_015
10260570,HV_006
10260570,HV_001
10281202,HV_016
10281202,HV_008
10281202,HV_015
10281202,HV_006
10281202,HV_001
10283735,HV_016
10283735,HV_008
10283735,HV_015
10283735,HV_006
10283735,HV_001
10338296,HV_017
10338296,HV_008
10338296,HV_015
10338296,HV_006
10338296,HV_001
10371342,HV_015
10371342,HV_006
10371342,HV_001
10372748,HV_016
10372748,HV_007
10372748,HV_015
10372748,HV_006
10372748,HV_001
10385963,HV_008
10385963,HV_015
10385963,HV_006
10385963,HV_001
10392662,HV_016
10392662,HV_007
10392662,HV_015
10392662,HV_006
10392662,HV_001
10397429,HV_016
10397429,HV_007
10397429,HV_015
10397429,HV_006
10397429,HV_001
10397663,HV_016
10397663,HV_008
10397663,HV_015
10397663,HV_001
10420224,HV_008
10420224,HV_009
10420224,HV_006
10420224,HV_002
10421063,HV_016
10421063,HV_007
10421063,HV_015
10421063,HV_006
10421063,HV_001
10437300,HV_015
10437300,HV_006
10437300,HV_001
10453254,HV_017
10453254,HV_008
10453254,HV_015
10453254,HV_006
10453254,HV_001
10534771,HV_008
10534771,HV_015
10534771,HV_006
10534771,HV_001
10553813,HV_016
10553813,HV_015
10553813,HV_006
10553813,HV_001
10556219,HV_008
10556219,HV_015
10556219,HV_006
10556219,HV_001
10558142,HV_016
10558142,HV_017
10558142,HV_007
10558142,HV_015
10558142,HV_006
10558142,HV_001
10571217,HV_016
10571217,HV_007
10571217,HV_015
10571217,HV_006
10571217,HV_001
10590193,HV_016
10590193,HV_017
10590193,HV_008
10590193,HV_015
10590193,HV_006
10590193,HV_001
10594158,HV_016
10594158,HV_017
10594158,HV_007
10594158,HV_015
10594158,HV_006
10594158,HV_001
10607280,HV_007
10607280,HV_015
10607280,HV_006
10607280,HV_001
10657225,HV_017
10657225,HV_008
10657225,HV_009
10657225,HV_015
10657225,HV_006
10657225,HV_001
10662999,HV_008
10662999,HV_015
10662999,HV_006
10662999,HV_001
10666831,HV_016
10666831,HV_007
10666831,HV_009
10666831,HV_015
10666831,HV_006
10666831,HV_001
10722904,HV_016
10722904,HV_007
10722904,HV_015
10722904,HV_006
10722904,HV_001
10727475,HV_017
10727475,HV_007
10727475,HV_015
10727475,HV_006
10727475,HV_001
10764824,HV_017
10764824,HV_007
10764824,HV_015
10764824,HV_006
10764824,HV_001
10771753,HV_008
10771753,HV_015
10771753,HV_006
10771753,HV_001
10809449,HV_016
10809449,HV_017
10809449,HV_007
10809449,HV_009
10809449,HV_015
10809449,HV_006
10809449,HV_001
10853410,HV_008
10853410,HV_015
10853410,HV_006
10853410,HV_001
10870042,HV_008
10870042,HV_015
10870042,HV_006
10870042,HV_001
10874606,HV_016
10874606,HV_015
10874606,HV_006
10874606,HV_001
10877293,HV_007
10877293,HV_015
10877293,HV_006
10877293,HV_001
10903708,HV_016
10903708,HV_008
10903708,HV_015
10903708,HV_006
10903708,HV_001
10918906,HV_007
10918906,HV_015
10918906,HV_006
10918906,HV_001
10921278,HV_008
10921278,HV_015
10921278,HV_006
10921278,HV_001
10936741,HV_015
10936741,HV_006
10936741,HV_001
10944157,HV_016
10944157,HV_008
10944157,HV_015
10944157,HV_006
10944157,HV_001
10952315,HV_016
10952315,HV_008
10952315,HV_015
10952315,HV_006
10952315,HV_001
10952526,HV_015
10952526,HV_006
10952526,HV_001
10955929,HV_008
10955929,HV_015
10955929,HV_006
10955929,HV_001
10969315,HV_007
10969315,HV_015
10969315,HV_006
10969315,HV_001
10977007,HV_008
10977007,HV_015
10977007,HV_006
10977007,HV_001
10981612,HV_016
10981612,HV_007
10981612,HV_008
10981612,HV_015
10981612,HV_006
10981612,HV_001
10996259,HV_016
10996259,HV_008
10996259,HV_015
10996259,HV_001
11024255,HV_007
11024255,HV_008
11024255,HV_015
11024255,HV_006
11024255,HV_001
11027707,HV_007
11027707,HV_009
11027707,HV_015
11027707,HV_006
11027707,HV_001
11039803,HV_016
11039803,HV_008
11039803,HV_015
11039803,HV_006
11039803,HV_001
11058653,HV_007
11058653,HV_015
11058653,HV_006
11058653,HV_001
11186435,HV_016
11186435,HV_007
11186435,HV_015
11186435,HV_006
11186435,HV_001
11194155,HV_016
11194155,HV_008
11194155,HV_015
11194155,HV_006
11194155,HV_001
11206862,HV_016
11206862,HV_007
11206862,HV_015
11206862,HV_006
11206862,HV_001
11210607,HV_016
11210607,HV_008
11210607,HV_015
11210607,HV_006
11210607,HV_001
11236752,HV_016
11236752,HV_007
11236752,HV_015
11236752,HV_006
11236752,HV_001
11238188,HV_016
11238188,HV_008
11238188,HV_015
11238188,HV_006
11238188,HV_001
11244730,HV_008
11244730,HV_015
11244730,HV_006
11244730,HV_001
11245279,HV_008
11245279,HV_015
11245279,HV_006
11245279,HV_001
11266036,HV_017
11266036,HV_007
11266036,HV_009
11266036,HV_015
11266036,HV_006
11266036,HV_001
11268592,HV_007
11268592,HV_006
11268592,HV_001
11274242,HV_008
11274242,HV_009
11274242,HV_015
11274242,HV_006
11274242,HV_001
11279708,HV_017
11279708,HV_015
11279708,HV_006
11279708,HV_001
11299221,HV_008
11299221,HV_015
11299221,HV_006
11299221,HV_001
11303992,HV_015
11303992,HV_006
11303992,HV_001
11346794,HV_007
11346794,HV_015
11346794,HV_006
11346794,HV_001
11346922,HV_017
11346922,HV_007
11346922,HV_015
11346922,HV_006
11346922,HV_001
11358129,HV_016
11358129,HV_017
11358129,HV_008
11358129,HV_009
11358129,HV_015
11358129,HV_006
11358129,HV_001
11376974,HV_016
11376974,HV_008
11376974,HV_015
11376974,HV_006
11376974,HV_001
11401309,HV_016
11401309,HV_007
11401309,HV_015
11401309,HV_006
11401309,HV_001
11402413,HV_008
11402413,HV_009
11402413,HV_015
11402413,HV_006
11402413,HV_001
11521444,HV_016
11521444,HV_008
11521444,HV_015
11521444,HV_006
11521444,HV_001
11530062,HV_017
11530062,HV_008
11530062,HV_015
11530062,HV_006
11530062,HV_001
11543719,HV_007
11543719,HV_015
11543719,HV_006
11543719,HV_001
11580391,HV_016
11580391,HV_017
11580391,HV_007
11580391,HV_009
11580391,HV_015
11580391,HV_006
11580391,HV_001
11582791,HV_008
11582791,HV_015
11582791,HV_006
11582791,HV_001
11583055,HV_016
11583055,HV_017
11583055,HV_007
11583055,HV_009
11583055,HV_015
11583055,HV_006
11583055,HV_001
11587678,HV_016
11587678,HV_017
11587678,HV_007
11587678,HV_009
11587678,HV_015
11587678,HV_006
11587678,HV_001
11600938,HV_016
11600938,HV_008
11600938,HV_015
11600938,HV_006
11600938,HV_001
11604512,HV_016
11604512,HV_007
11604512,HV_008
11604512,HV_015
11604512,HV_006
11604512,HV_001
11610220,HV_016
11610220,HV_007
11610220,HV_006
11610220,HV_002
11610447,HV_016
11610447,HV_007
11610447,HV_015
11610447,HV_006
11610447,HV_001
11613383,HV_008
11613383,HV_015
11613383,HV_006
11613383,HV_001
11653525,HV_008
11653525,HV_015
11653525,HV_006
11653525,HV_001
11654429,HV_015
11654429,HV_006
11654429,HV_001
11656980,HV_002
11698717,HV_016
11698717,HV_017
11698717,HV_008
11698717,HV_015
11698717,HV_006
11698717,HV_001
11737076,HV_007
11737076,HV_015
11737076,HV_006
11737076,HV_001
