ListingID,host_id,host_total_listings_count,priceUSD,weekly_priceUSD,monthly_priceUSD,security_depositUSD,cleaning_feeUSD,guests_included,extra_peopleUSD,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,ScrapedID,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,require_guest_profile_picture,require_guest_phone_verification,cancellation_ID
486829,2409388,5,65,430,1675,,,1,5,53,6/8/2012,7/1/2015,92,9,9,10,10,9,9,1.22,2.02E+13,3,365,3 months ago,t,0,0,0,185,t,t,CP_002
461234,1870781,1,99,,,,,1,0,146,6/10/2012,12/14/2015,96,10,10,10,10,10,10,3.36,2.02E+13,3,1125,2 weeks ago,t,30,60,83,345,f,f,CP_003
446276,884680,1,195,1250,,250,90,1,0,30,6/12/2012,11/29/2015,99,10,10,10,10,10,9,0.69,2.02E+13,3,7,3 weeks ago,t,29,51,81,353,f,f,CP_002
506542,1414691,3,115,700,2300,,50,2,10,86,6/13/2012,10/19/2015,95,10,10,10,10,10,9,1.98,2.02E+13,3,1125,2 weeks ago,t,30,44,74,349,f,f,CP_002
522287,2569008,2,55,,,,10,1,20,203,6/18/2012,12/14/2015,95,9,10,10,10,10,9,4.7,2.02E+13,1,30,today,t,30,57,86,86,t,t,CP_003
445199,2211872,1,129,600,2200,300,89,2,15,84,6/18/2012,11/1/2015,98,10,10,10,10,9,10,1.94,2.02E+13,2,180,today,t,0,0,0,0,t,t,CP_001
218741,468703,2,90,567,,150,,2,15,115,6/18/2012,10/17/2015,95,10,10,10,10,10,10,2.66,2.02E+13,1,365,3 weeks ago,t,30,56,84,173,f,t,CP_001
463768,1210993,1,375,,,,125,5,35,21,6/18/2012,12/6/2015,93,9,9,9,9,9,9,0.49,2.02E+13,2,30,2 months ago,t,0,0,2,238,f,f,CP_002
493591,2438665,3,65,400,1600,200,35,2,25,74,6/19/2012,1/1/2016,97,10,10,10,10,9,10,1.71,2.02E+13,2,180,4 weeks ago,t,30,60,90,361,t,t,CP_003
317248,658155,13,240,,,,120,1,0,11,6/22/2012,11/1/2015,100,10,10,10,10,9,10,0.26,2.02E+13,3,30,today,t,11,33,62,62,f,f,CP_002
533443,2370749,1,55,,,,,1,5,204,6/24/2012,12/16/2015,97,10,10,10,10,9,10,4.74,2.02E+13,1,90,2 weeks ago,t,30,60,89,89,f,t,CP_001
447523,2222321,3,48,300,1100,,,1,10,93,6/24/2012,11/15/2015,93,9,9,10,9,9,9,2.16,2.02E+13,1,1125,a week ago,t,30,60,90,365,f,f,CP_002
380950,287962,4,435,2900,,500,200,9,20,12,6/25/2012,9/14/2015,84,8,9,10,10,9,8,0.28,2.02E+13,2,1125,today,t,0,0,0,205,f,f,CP_002
544433,2612779,3,95,,,300,45,2,20,219,6/25/2012,1/1/2016,97,10,10,10,10,10,10,5.1,2.02E+13,2,365,5 weeks ago,t,18,48,78,332,f,f,CP_001
486344,2373847,2,47,280,987,200,5,1,0,45,6/27/2012,10/8/2015,95,10,9,10,10,9,10,1.05,2.02E+13,1,120,3 days ago,t,24,54,84,359,t,t,CP_002
451012,2234071,1,195,1250,,,200,6,20,2,6/28/2012,12/30/2013,98,8,10,10,10,10,10,0.05,2.02E+13,7,14,3 weeks ago,t,0,0,0,17,f,f,CP_001
555858,1650960,4,95,595,1900,250,50,1,0,13,6/29/2012,9/26/2015,90,9,9,9,9,9,9,0.3,2.02E+13,2,180,6 weeks ago,t,30,60,90,365,t,t,CP_002
535300,2347819,1,82,600,2000,,30,1,0,115,6/29/2012,11/16/2015,92,9,9,10,10,10,9,2.68,2.02E+13,2,14,2 months ago,t,26,56,86,361,f,f,CP_002
475361,2342082,1,89,595,,,35,2,15,80,6/29/2012,11/1/2015,95,10,10,10,10,9,10,1.87,2.02E+13,2,365,4 weeks ago,t,30,60,83,358,f,f,CP_001
444221,2203746,4,49,292,1029,100,5,1,5,79,6/30/2012,12/19/2015,88,9,9,9,9,9,9,1.85,2.02E+13,1,1125,6 weeks ago,t,16,40,69,137,t,t,CP_002
215954,238982,7,87,587,2850,250,40,1,0,19,7/1/2012,8/31/2015,98,10,9,10,10,10,10,0.44,2.02E+13,1,90,4 months ago,t,30,60,90,365,f,t,CP_001
353039,1787819,8,155,993,3120,,60,1,0,18,7/3/2012,11/9/2015,93,10,10,9,9,9,9,0.42,2.02E+13,3,90,today,t,9,35,65,300,f,f,CP_002
421168,2094547,1,69,,,,10,2,0,209,7/6/2012,12/18/2015,96,10,10,10,10,9,10,4.91,2.02E+13,1,7,2 weeks ago,t,20,47,77,336,f,f,CP_002
491958,2431399,1,75,550,1750,100,30,2,10,151,7/9/2012,1/1/2016,96,10,10,10,10,9,10,3.55,2.02E+13,2,365,today,t,8,29,46,282,f,f,CP_001
278830,1452570,2,450,,,700,125,6,15,38,7/10/2012,10/24/2015,92,9,9,10,10,9,9,0.89,2.02E+13,1,1125,7 weeks ago,t,30,60,90,365,f,f,CP_002
385438,1929300,1,175,1050,3000,,100,4,10,4,7/16/2012,9/8/2015,90,8,8,10,9,8,8,0.09,2.02E+13,4,7,3 months ago,t,0,0,0,58,f,f,CP_001
481220,804996,3,195,,,,25,4,45,164,7/17/2012,12/14/2015,98,10,10,10,10,10,10,3.88,2.02E+13,2,1125,4 weeks ago,t,28,58,88,358,f,t,CP_001
523883,2575710,1,68,450,850,100,,1,0,49,7/20/2012,12/24/2015,93,10,10,10,10,9,9,1.16,2.02E+13,2,1125,3 weeks ago,t,26,56,86,361,t,t,CP_001
587584,2796016,3,99,600,2200,500,80,4,25,11,7/20/2012,12/20/2015,100,9,9,10,10,9,9,0.26,2.02E+13,2,365,3 weeks ago,t,29,55,85,174,f,f,CP_001
571640,862329,11,79,,,100,40,1,15,7,7/24/2012,6/28/2015,90,8,9,10,10,8,9,0.17,2.02E+13,1,30,5 days ago,t,30,60,90,365,t,t,CP_002
607788,103427,84,250,,,500,50,1,0,2,7/27/2012,10/17/2013,83,4,8,10,10,10,6,0.05,2.02E+13,1,5,5 months ago,t,30,60,90,365,f,f,CP_002
609610,3022709,2,90,550,2000,,,2,20,15,7/27/2012,9/29/2015,95,10,10,10,10,8,10,0.36,2.02E+13,1,30,yesterday,t,17,17,45,320,f,f,CP_003
461567,2294267,1,70,500,,,30,2,10,117,7/29/2012,12/14/2015,94,9,10,10,10,9,9,2.8,2.02E+13,1,30,yesterday,t,23,38,68,157,f,f,CP_001
609701,3023407,1,85,,,,20,1,0,233,7/29/2012,12/31/2015,98,10,10,10,10,10,10,5.57,2.02E+13,2,30,yesterday,t,25,48,75,307,f,f,CP_001
613020,3040367,1,75,510,2010,,10,1,0,105,7/30/2012,8/15/2015,97,10,10,10,10,10,10,2.51,2.02E+13,2,180,4 weeks ago,t,0,0,0,29,f,f,CP_002
202174,58235,2,159,,,,80,2,25,14,7/30/2012,10/2/2015,96,10,10,10,10,9,9,0.33,2.02E+13,2,730,2 weeks ago,t,0,0,0,275,f,f,CP_001
240920,946910,2,45,275,950,250,20,1,10,15,8/1/2012,8/1/2015,97,10,9,10,10,10,10,0.36,2.02E+13,3,31,2 weeks ago,t,0,3,33,308,f,f,CP_002
479653,2376549,1,150,1327,4683,200,175,6,25,59,8/1/2012,12/21/2015,93,10,9,10,10,9,10,1.41,2.02E+13,3,365,today,t,9,9,9,226,t,t,CP_001
387079,1121532,8,119,890,,200,88,1,0,41,8/5/2012,12/8/2015,94,10,10,10,10,10,9,0.99,2.02E+13,2,365,yesterday,t,30,60,90,365,f,f,CP_002
619366,2070664,2,115,,,300,50,2,0,146,8/10/2012,12/10/2015,98,10,10,10,10,10,10,3.52,2.02E+13,2,21,5 days ago,t,28,44,74,102,f,f,CP_002
606297,862329,11,399,,10500,300,155,5,20,81,8/10/2012,12/25/2015,87,8,8,9,9,8,8,1.95,2.02E+13,1,30,today,t,30,60,88,363,t,t,CP_002
447488,450548,3,100,830,,,35,1,0,51,8/12/2012,9/29/2015,94,9,9,10,10,10,9,1.23,2.02E+13,1,29,2 months ago,t,30,60,89,89,f,t,CP_001
496074,2450062,1,85,,,150,40,2,20,80,8/12/2012,11/17/2015,94,9,10,10,10,10,9,1.93,2.02E+13,3,21,3 months ago,t,30,60,90,365,t,t,CP_001
631445,3139639,1,165,1100,4000,,75,3,0,38,8/13/2012,11/28/2015,94,9,10,10,10,10,9,0.92,2.02E+13,2,1125,yesterday,t,29,52,82,357,f,f,CP_002
430610,165390,5,254,,6300,300,125,7,15,70,8/14/2012,10/24/2015,97,10,10,10,10,10,9,1.69,2.02E+13,1,1125,yesterday,t,24,54,84,359,f,f,CP_002
611500,862329,11,219,2100,7000,150,99,3,20,29,8/14/2012,9/20/2015,86,9,9,10,10,8,8,0.7,2.02E+13,1,30,3 weeks ago,t,30,60,90,365,t,t,CP_002
613151,862329,11,169,,,100,65,1,16,4,8/19/2012,12/4/2013,87,8,7,6,6,7,7,0.1,2.02E+13,1,60,5 days ago,t,30,60,90,365,t,t,CP_002
573942,30559,5,65,390,1200,100,10,1,10,77,8/20/2012,11/25/2015,95,9,9,9,9,9,9,1.87,2.02E+13,2,60,3 weeks ago,t,0,3,33,308,t,t,CP_001
557126,2739131,2,90,600,,150,25,3,0,175,8/21/2012,12/20/2015,97,10,10,10,10,10,10,4.26,2.02E+13,2,7,4 weeks ago,t,23,53,79,168,t,t,CP_001
611509,3032548,1,65,425,1350,200,40,1,15,61,8/23/2012,10/30/2015,97,10,9,10,10,10,10,1.49,2.02E+13,2,90,7 weeks ago,t,0,0,0,216,t,t,CP_001
244499,1282652,1,125,,,250,40,2,20,34,8/23/2012,8/11/2015,96,10,10,10,10,10,10,0.83,2.02E+13,2,1125,2 weeks ago,t,6,34,64,339,t,f,CP_002
668169,946910,2,55,370,990,300,30,1,15,16,9/3/2012,8/25/2015,93,9,9,10,10,10,10,0.39,2.02E+13,3,30,2 weeks ago,t,1,4,33,33,f,f,CP_002
271509,74305,34,175,,,,107,1,0,12,9/4/2012,3/28/2015,100,10,10,10,10,10,10,0.3,2.02E+13,2,365,today,t,25,53,83,172,t,t,CP_002
566435,2438665,3,65,530,2240,200,35,2,25,37,9/4/2012,9/7/2015,95,9,10,10,10,9,9,0.91,2.02E+13,2,180,5 months ago,t,30,59,85,360,t,t,CP_003
82763,450548,3,100,800,,,35,1,0,12,9/4/2012,9/22/2015,92,9,8,9,10,10,8,0.3,2.02E+13,1,30,2 months ago,t,30,60,90,365,f,t,CP_001
670021,3393825,2,54,,,300,20,2,0,11,9/9/2012,9/17/2015,76,8,7,9,9,8,7,0.27,2.02E+13,2,60,2 months ago,t,0,0,0,93,f,f,CP_001
649243,2308816,1,75,,,,10,1,0,144,9/11/2012,9/26/2015,95,10,10,10,10,10,9,3.57,2.02E+13,3,21,2 days ago,t,30,60,90,365,f,f,CP_003
585418,2225735,1,59,405,,,,1,26,146,9/14/2012,9/30/2015,98,10,10,10,10,9,10,3.63,2.02E+13,1,10,2 months ago,t,15,45,75,171,t,t,CP_001
677266,30559,5,70,390,1200,100,10,1,10,59,9/18/2012,11/25/2015,92,9,9,9,9,9,9,1.47,2.02E+13,2,30,3 weeks ago,t,29,59,89,364,t,t,CP_002
193371,937951,5,150,950,3400,200,140,4,25,25,9/21/2012,8/8/2015,97,10,10,10,10,10,9,0.62,2.02E+13,1,14,3 weeks ago,t,0,0,0,46,f,f,CP_002
580182,2854774,2,79,1300,3500,200,75,3,15,92,9/24/2012,12/6/2015,97,9,9,10,10,10,9,2.3,2.02E+13,2,1125,today,t,2,21,38,236,f,f,CP_001
703058,1611114,1,150,,,500,60,2,15,86,9/25/2012,12/30/2015,99,10,10,10,10,10,10,2.16,2.02E+13,2,27,yesterday,t,10,27,27,193,t,t,CP_001
692671,179626,2,110,,,,25,2,10,50,9/25/2012,10/5/2015,95,10,10,10,10,9,10,1.25,2.02E+13,1,7,a week ago,t,0,0,2,277,f,f,CP_003
699596,3543180,1,150,1500,4000,,25,1,0,136,9/26/2012,9/7/2015,97,10,10,10,10,10,10,3.41,2.02E+13,3,14,3 months ago,t,10,20,42,131,f,f,CP_003
670056,3393825,2,56,,,300,20,1,0,15,10/1/2012,9/20/2015,85,9,9,10,10,9,9,0.38,2.02E+13,2,90,4 months ago,t,0,0,0,93,f,f,CP_001
714043,2796016,3,86,800,2500,500,80,3,20,36,10/2/2012,11/13/2015,96,10,9,10,10,9,9,0.91,2.02E+13,2,352,3 weeks ago,t,0,6,36,125,f,f,CP_002
719233,934641,3,69,,,100,72,2,0,255,10/3/2012,11/29/2015,85,8,8,9,9,9,9,6.43,2.02E+13,2,30,2 days ago,t,20,20,20,40,t,f,CP_002
103920,541406,2,235,1650,4250,400,125,2,25,1,10/4/2012,10/4/2012,100,10,10,10,10,10,10,0.03,2.02E+13,3,90,today,t,30,60,90,365,t,t,CP_002
699460,3587674,1,95,,2000,,30,2,35,151,10/15/2012,12/18/2015,97,10,10,10,10,10,10,3.85,2.02E+13,2,90,3 weeks ago,t,7,22,52,327,f,f,CP_001
723723,3740695,2,155,800,1850,300,70,2,40,49,10/15/2012,9/1/2015,93,9,10,10,10,9,9,1.25,2.02E+13,20,120,2 days ago,t,30,60,90,365,t,f,CP_002
654734,3294357,4,175,,,100,65,2,25,37,10/15/2012,10/21/2015,92,9,9,10,10,10,9,0.94,2.02E+13,3,1125,yesterday,t,30,60,90,361,f,f,CP_002
13068,50893,10,360,2700,6850,2500,300,8,35,26,10/21/2012,12/15/2015,93,9,9,10,9,10,9,0.67,2.02E+13,3,365,2 weeks ago,t,26,56,86,344,t,t,CP_002
656909,2409388,5,64,350,1400,,,1,5,22,10/23/2012,11/3/2014,96,10,10,10,10,9,10,0.56,2.02E+13,1,90,3 months ago,t,0,0,0,1,t,t,CP_002
706385,2070664,2,138,,,300,50,2,0,188,10/30/2012,12/30/2015,100,10,10,10,10,10,10,4.85,2.02E+13,2,21,5 days ago,t,21,39,69,155,f,f,CP_002
660603,1635606,3,79,,1260,200,80,1,0,10,11/3/2012,12/11/2015,96,10,10,9,9,10,9,0.26,2.02E+13,7,270,2 weeks ago,t,28,31,58,333,f,f,CP_001
762029,4016632,5,60,360,,150,25,2,0,191,11/5/2012,1/1/2016,97,10,10,10,10,9,10,4.96,2.02E+13,2,7,yesterday,t,19,44,44,102,t,t,CP_002
757840,3991908,1,250,,,500,100,1,0,98,11/11/2012,12/5/2015,98,10,10,10,10,10,10,2.56,2.02E+13,2,14,3 days ago,t,8,30,53,303,t,t,CP_001
746380,2942022,2,69,400,1500,,10,2,20,94,11/12/2012,12/6/2015,95,10,10,10,10,9,10,2.45,2.02E+13,3,365,4 weeks ago,t,30,60,90,365,f,f,CP_001
696004,3563779,1,120,800,2200,,,2,5,64,11/26/2012,9/9/2015,92,9,10,10,10,8,9,1.69,2.02E+13,2,125,2 weeks ago,t,30,60,90,365,t,t,CP_001
748526,3932149,1,69,575,2500,200,75,2,0,38,11/27/2012,10/13/2015,91,9,10,10,10,9,9,1.01,2.02E+13,3,30,2 weeks ago,t,29,52,82,357,t,t,CP_002
693956,3550436,1,150,900,,,,1,0,1,11/28/2012,11/28/2012,97,10,10,10,10,8,10,0.03,2.02E+13,7,30,22 months ago,t,0,0,0,16,f,f,CP_001
783061,4129144,2,60,300,780,,,1,0,34,11/30/2012,11/23/2015,97,10,9,10,10,10,10,0.9,2.02E+13,1,1125,yesterday,t,9,12,42,245,f,f,CP_003
799882,4129144,2,40,200,520,150,20,1,15,32,12/2/2012,12/5/2015,96,9,9,10,10,10,10,0.85,2.02E+13,1,1125,6 weeks ago,t,0,0,0,212,f,f,CP_003
815017,3404649,2,55,,,,10,1,8,136,12/3/2012,11/16/2015,94,10,8,10,10,10,9,3.62,2.02E+13,1,5,2 weeks ago,t,21,51,81,355,t,t,CP_001
788146,4154214,1,58,370,1200,,20,1,25,24,12/11/2012,10/25/2014,97,10,10,10,10,9,10,0.64,2.02E+13,3,180,12 months ago,t,30,60,90,365,f,f,CP_002
826436,3976886,2,75,450,,250,35,1,15,39,12/11/2012,9/26/2015,92,9,9,10,10,9,9,1.04,2.02E+13,2,90,3 weeks ago,t,29,59,88,88,t,t,CP_001
755613,3976886,2,89,600,,125,35,2,25,46,12/11/2012,9/28/2015,96,9,9,10,10,9,9,1.23,2.02E+13,2,90,3 months ago,t,29,59,88,88,t,t,CP_001
708774,316200,4,95,610,2315,500,70,2,10,47,12/13/2012,11/27/2015,95,10,10,10,10,10,10,1.26,2.02E+13,3,365,today,t,14,25,55,330,f,f,CP_002
817115,247975,2,50,320,1250,,20,2,10,121,12/15/2012,12/20/2015,93,10,9,10,10,9,9,3.25,2.02E+13,2,1125,3 days ago,t,16,46,70,341,t,t,CP_001
704764,3620313,1,110,,,200,50,1,25,112,12/17/2012,12/4/2015,97,10,10,10,10,10,10,3.02,2.02E+13,1,15,yesterday,t,25,47,54,166,f,f,CP_001
774659,4111150,1,105,600,,,,2,30,40,12/21/2012,1/2/2016,97,10,10,10,10,9,10,1.08,2.02E+13,2,365,today,t,27,27,27,240,f,f,CP_001
793629,4181120,1,95,615,,200,65,1,0,109,12/23/2012,11/25/2015,95,10,10,10,10,9,10,2.95,2.02E+13,1,30,today,t,14,44,74,163,f,f,CP_001
387078,1121532,8,119,890,,200,88,1,0,52,12/23/2012,11/1/2015,96,10,10,9,10,10,9,1.41,2.02E+13,2,365,2 weeks ago,t,30,60,90,365,f,f,CP_002
752483,450548,3,160,1600,,,75,1,0,13,12/28/2012,9/20/2015,95,9,9,10,10,10,9,0.35,2.02E+13,2,30,2 weeks ago,t,30,60,90,365,f,t,CP_001
841049,555957,3,58,406,,,,1,0,279,12/28/2012,12/14/2015,95,10,10,10,10,10,10,7.59,2.02E+13,1,31,2 weeks ago,t,25,55,85,360,f,f,CP_002
707424,3636326,2,300,1925,6000,,100,1,0,26,1/2/2013,9/15/2015,95,10,10,10,10,9,9,0.71,2.02E+13,3,60,2 weeks ago,t,30,60,90,358,f,t,CP_002
856550,4016632,5,60,360,,150,25,1,0,173,1/3/2013,1/1/2016,97,10,10,10,10,9,10,4.73,2.02E+13,2,7,yesterday,t,22,42,42,100,t,t,CP_002
835149,555957,3,58,,,,,1,0,263,1/3/2013,12/13/2015,96,10,10,10,10,10,10,7.19,2.02E+13,1,6,2 weeks ago,t,27,57,87,362,f,f,CP_002
841140,2496518,1,185,,,500,,1,0,13,1/3/2013,10/26/2014,98,10,10,10,10,10,10,0.36,2.02E+13,4,21,2 months ago,t,27,57,87,176,f,f,CP_001
823989,12621051,1,105,665,2550,200,30,1,0,55,1/6/2013,12/1/2015,92,9,9,9,9,8,9,1.51,2.02E+13,3,365,5 weeks ago,t,22,52,82,344,f,f,CP_002
689309,3520873,1,125,850,,,,1,0,5,1/9/2013,4/14/2014,100,10,10,10,10,10,10,0.14,2.02E+13,2,365,today,t,28,55,55,318,f,f,CP_002
146301,33360,6,135,945,3200,200,,6,0,10,1/14/2013,12/5/2015,94,10,10,10,10,9,9,0.28,2.02E+13,3,60,today,t,0,28,58,327,f,f,CP_002
637710,3181546,1,240,1200,3250,,,7,40,44,1/14/2013,9/8/2015,93,9,8,9,9,10,9,1.22,2.02E+13,3,60,3 months ago,t,1,31,61,336,f,f,CP_001
879181,287172,2,60,370,1000,95,30,1,35,31,1/20/2013,11/28/2015,95,10,9,10,9,9,9,0.86,2.02E+13,2,365,10 months ago,t,1,31,61,336,f,f,CP_003
796594,4196404,1,199,,,300,68,0,0,22,1/25/2013,8/3/2015,94,9,9,10,10,10,9,0.61,2.02E+13,3,1125,5 months ago,t,30,60,90,365,f,f,CP_002
828298,74305,34,175,,,,107,1,0,14,1/29/2013,11/22/2015,92,9,10,10,10,10,10,0.39,2.02E+13,3,1125,today,t,16,39,58,167,t,t,CP_002
723846,3737272,1,79,525,2050,300,65,2,5,43,2/1/2013,12/5/2015,96,10,10,10,10,9,10,1.21,2.02E+13,1,365,a week ago,t,6,27,48,323,f,t,CP_002
882274,934641,3,79,,,100,72,2,25,189,2/4/2013,12/14/2015,84,9,8,9,9,9,9,5.32,2.02E+13,2,29,yesterday,t,22,52,82,200,t,f,CP_002
670262,3396093,2,55,375,1175,500,,1,0,2,2/8/2013,12/1/2014,100,10,10,10,10,10,9,0.06,2.02E+13,5,365,2 weeks ago,t,9,39,69,344,f,f,CP_001
890677,4729705,1,147,1000,3800,250,125,2,25,55,2/11/2013,11/1/2015,98,10,10,10,10,10,10,1.56,2.02E+13,2,365,a week ago,t,0,0,0,63,f,f,CP_001
789966,598892,1,105,,,,,2,25,56,2/18/2013,9/27/2015,96,10,10,10,10,9,9,1.6,2.02E+13,2,7,a week ago,t,30,60,90,365,f,t,CP_001
904057,4678869,1,95,,,100,,2,10,125,2/19/2013,12/19/2015,97,10,10,10,10,10,10,3.57,2.02E+13,3,60,3 weeks ago,t,8,14,38,258,t,t,CP_002
844939,4411144,9,99,,,,75,1,0,12,2/22/2013,12/18/2015,96,10,10,9,10,10,10,0.34,2.02E+13,2,120,today,t,18,45,61,336,f,t,CP_002
458189,50893,10,63,330,,250,39,1,9,14,2/26/2013,3/8/2015,99,9,10,10,9,10,9,0.4,2.02E+13,2,14,7 months ago,t,0,0,0,2,t,t,CP_003
458183,50893,10,52,275,,250,39,1,9,9,3/2/2013,11/18/2014,91,8,10,9,10,10,9,0.26,2.02E+13,2,21,7 months ago,t,0,0,0,2,t,t,CP_001
741699,2535710,1,168,964,3618,,40,1,0,145,3/4/2013,10/26/2015,95,10,9,10,10,9,9,4.19,2.02E+13,1,1125,4 days ago,t,7,29,54,160,f,f,CP_003
843812,4405122,2,180,,,,,1,0,10,3/11/2013,10/20/2015,96,10,10,10,10,9,10,0.29,2.02E+13,3,21,6 days ago,t,0,0,5,5,t,t,CP_001
282934,781716,1,115,690,,300,60,1,0,65,3/12/2013,8/25/2015,99,10,10,10,10,10,10,1.9,2.02E+13,5,28,today,t,29,37,37,37,t,t,CP_001
988176,1623580,12,125,850,2400,300,60,2,25,121,3/14/2013,1/3/2016,92,9,9,10,10,10,9,3.53,2.02E+13,1,90,today,t,8,38,68,189,t,t,CP_002
838764,1201633,1,240,1999,,100,60,5,10,17,3/16/2013,1/3/2016,96,10,10,10,10,10,10,0.5,2.02E+13,2,29,3 months ago,t,27,57,83,351,f,f,CP_002
975179,5333441,2,55,,,150,,1,7,168,3/18/2013,1/1/2016,95,10,10,10,10,9,9,4.93,2.02E+13,1,14,5 days ago,t,26,56,86,361,t,t,CP_001
977722,5282519,1,80,480,,,30,1,20,64,3/24/2013,12/20/2015,94,10,10,10,10,10,10,1.89,2.02E+13,2,28,today,t,1,27,57,105,t,t,CP_003
902609,3264544,1,58,458,,100,45,1,25,107,3/24/2013,10/19/2015,95,10,10,10,10,9,10,3.16,2.02E+13,2,32,3 weeks ago,t,30,60,90,328,t,t,CP_002
942490,4705328,1,80,680,2600,,,2,20,74,3/26/2013,9/3/2015,86,9,9,10,9,9,9,2.19,2.02E+13,2,7,2 months ago,t,30,60,90,365,f,f,CP_001
955506,357277,1,225,,,300,80,4,25,22,3/27/2013,12/28/2015,94,10,10,10,10,10,10,0.65,2.02E+13,3,20,5 days ago,t,30,60,90,365,t,t,CP_002
565703,2781551,3,128,762,2688,100,10,3,25,158,3/27/2013,12/31/2015,92,9,9,10,10,10,9,4.67,2.02E+13,2,90,today,t,14,29,59,334,f,f,CP_003
841274,4133943,1,90,550,2000,,60,2,15,69,3/27/2013,12/29/2015,95,10,10,10,10,10,10,2.04,2.02E+13,3,45,today,t,28,28,28,275,f,t,CP_002
877203,287172,2,60,350,1000,,30,1,30,27,3/28/2013,12/16/2015,93,9,9,9,9,8,9,0.8,2.02E+13,2,365,4 weeks ago,t,3,33,63,338,f,f,CP_003
948077,365687,1,99,,,175,,1,0,77,3/30/2013,12/18/2015,100,10,10,10,10,10,10,2.28,2.02E+13,2,1125,yesterday,t,12,29,59,329,f,f,CP_001
888967,4405122,2,90,,,,,1,0,72,3/31/2013,12/1/2015,99,10,10,10,10,10,10,2.14,2.02E+13,1,1125,7 weeks ago,t,30,60,90,179,t,t,CP_003
529090,2457842,1,150,1071,3780,,,1,25,95,4/1/2013,9/15/2015,93,9,10,10,10,10,9,2.82,2.02E+13,2,1125,5 months ago,t,30,60,90,365,t,t,CP_001
991961,74305,34,311,,,,113,1,0,7,4/2/2013,12/1/2015,100,10,10,10,10,10,9,0.21,2.02E+13,7,365,today,t,17,41,64,139,t,t,CP_002
789229,1872473,1,149,,,200,150,4,25,45,4/2/2013,12/22/2015,94,10,9,10,10,9,9,1.34,2.02E+13,2,1125,2 weeks ago,t,30,60,90,363,f,t,CP_001
781474,4122018,3,85,560,2195,,15,1,0,1,4/3/2013,4/3/2013,90,,10,10,10,8,10,0.03,2.02E+13,2,180,3 months ago,t,30,60,89,89,t,t,CP_001
902243,8243075,4,200,1530,5900,200,105,1,0,23,4/3/2013,11/1/2015,97,10,10,10,10,10,9,0.69,2.02E+13,1,1125,2 weeks ago,t,22,52,78,353,f,f,CP_002
1030615,5090190,2,95,,2000,,20,1,10,83,4/6/2013,11/1/2015,99,10,10,10,10,10,10,2.48,2.02E+13,2,180,3 weeks ago,t,12,12,12,14,t,f,CP_001
859467,4500127,3,195,1250,,300,75,2,10,48,4/8/2013,11/30/2015,89,9,8,9,9,10,9,1.44,2.02E+13,1,1125,4 days ago,t,3,33,63,338,t,t,CP_002
722537,3731681,2,220,1325,3950,,100,1,0,34,4/11/2013,12/18/2015,96,10,9,9,10,10,9,1.02,2.02E+13,5,180,3 days ago,t,16,46,76,314,f,f,CP_002
1080097,5941255,1,149,1000,2500,150,75,2,25,100,4/21/2013,10/7/2015,93,9,10,10,10,9,9,3.03,2.02E+13,1,1125,2 months ago,t,30,60,90,364,f,f,CP_002
430453,1393266,3,149,1050,,250,25,1,0,48,4/22/2013,9/11/2015,97,9,9,10,10,10,9,1.46,2.02E+13,2,7,3 months ago,t,30,60,90,365,f,f,CP_001
1048798,5774906,1,129,1295,5000,500,100,4,25,106,4/25/2013,12/21/2015,99,10,10,10,10,10,10,3.23,2.02E+13,2,365,today,t,25,51,81,356,f,f,CP_002
1018204,2203746,4,56,333,1176,100,5,1,5,79,4/26/2013,12/18/2015,84,9,9,9,9,9,9,2.41,2.02E+13,1,30,7 weeks ago,t,7,23,45,192,t,t,CP_002
716829,62386,4,62,300,1200,,25,1,20,1,4/26/2013,4/26/2013,71,10,6,6,4,8,8,0.03,2.02E+13,1,1125,3 months ago,t,30,60,90,365,f,f,CP_003
941467,5090190,2,95,,2000,,20,1,10,109,4/28/2013,12/29/2015,99,10,10,10,10,10,10,3.33,2.02E+13,2,365,3 weeks ago,t,10,10,10,29,t,f,CP_001
1003890,5507055,2,99,,,200,109,3,25,72,4/29/2013,11/29/2015,93,10,10,10,10,9,9,2.2,2.02E+13,2,33,5 days ago,t,20,50,80,355,t,t,CP_002
1090307,1722314,1,109,675,,,,2,30,81,5/2/2013,10/5/2015,98,10,10,10,10,10,10,2.48,2.02E+13,2,14,5 weeks ago,t,2,32,62,337,t,t,CP_003
1042022,5736221,1,125,,2200,200,35,2,20,105,5/3/2013,11/7/2015,94,10,10,10,10,10,9,3.22,2.02E+13,2,90,4 weeks ago,t,25,55,85,356,t,t,CP_001
1112092,5856339,1,130,1000,2700,140,75,2,25,26,5/5/2013,12/29/2015,95,10,10,9,10,10,9,0.8,2.02E+13,3,1125,2 weeks ago,t,30,60,89,89,f,f,CP_001
794633,2012892,1,79,,,,6,2,30,270,5/5/2013,12/21/2015,98,10,10,10,10,10,10,8.31,2.02E+13,1,1125,2 weeks ago,t,10,36,62,337,f,f,CP_002
